0,0
7.33,7.33
7.33,7.33
5.236,5.236
5.236,0.0
7.33,0.0
0.0,5.236
7.33,5.236
7.33,7.33
5.236,7.33
0.0,7.33
7.33,5.236
7.33,7.33
7.33,7.33
0.0,5.236
0.0,5.236
5.236,0.0
5.236,5.236
0.0,5.236
7.33,0.0
0.0,7.33
7.33,0.0
0.0,5.236
7.33,0.0
7.33,7.33
7.33,7.33
7.33,5.236
7.33,5.236
5.236,0.0
5.236,5.236
5.236,7.33
7.33,7.33
5.236,7.33
5.236,7.33
5.236,0.0
0.0,7.33
5.236,5.236
5.236,0.0
0.0,7.33
7.33,5.236
5.236,7.33
7.33,7.33
5.236,7.33
7.33,7.33
